country,epiweek_id,new_cases,new_deaths,total_cases,total_deaths
Israel,2024-W50,0.0,0.0,325.0,0.0
Israel,2024-W51,0.0,0.0,325.0,0.0
Israel,2024-W52,0.0,0.0,325.0,0.0
Israel,2025-W01,11.0,0.0,336.0,0.0
Israel,2025-W02,4.0,0.0,340.0,0.0
Israel,2025-W03,0.0,0.0,340.0,0.0
Israel,2025-W04,0.0,0.0,340.0,0.0
Israel,2025-W05,0.0,0.0,340.0,0.0
Israel,2025-W06,0.0,0.0,340.0,0.0
Israel,2025-W07,0.0,0.0,340.0,0.0
Israel,2025-W08,0.0,0.0,340.0,0.0
Israel,2025-W09,15.0,0.0,355.0,0.0
Israel,2025-W10,0.0,0.0,355.0,0.0
Israel,2025-W11,0.0,0.0,355.0,0.0
Israel,2025-W12,0.0,0.0,355.0,0.0
Israel,2025-W13,0.0,0.0,355.0,0.0
Israel,2025-W14,8.0,0.0,363.0,0.0
Israel,2025-W15,0.0,0.0,363.0,0.0
Israel,2025-W16,0.0,0.0,363.0,0.0
Israel,2025-W17,0.0,0.0,363.0,0.0
Israel,2025-W18,0.0,0.0,363.0,0.0
Israel,2025-W19,0.0,0.0,363.0,0.0
Israel,2025-W20,3.0,0.0,366.0,0.0
Israel,2025-W21,0.0,0.0,366.0,0.0
Israel,2025-W22,0.0,0.0,366.0,0.0
Israel,2025-W23,0.0,0.0,366.0,0.0
Israel,2025-W24,2.0,0.0,368.0,0.0
Israel,2025-W25,0.0,0.0,368.0,0.0
Israel,2025-W26,0.0,0.0,368.0,0.0
Israel,2025-W27,0.0,0.0,368.0,0.0
Israel,2025-W28,0.0,0.0,368.0,0.0
Israel,2025-W29,0.0,0.0,368.0,0.0
Israel,2025-W30,0.0,0.0,368.0,0.0
Israel,2025-W31,0.0,0.0,368.0,0.0
Israel,2025-W32,0.0,0.0,368.0,0.0
Israel,2025-W33,9.0,0.0,377.0,0.0
Israel,2025-W34,0.0,0.0,377.0,0.0
Israel,2025-W35,0.0,0.0,377.0,0.0
Israel,2025-W36,0.0,0.0,377.0,0.0
Israel,2025-W37,0.0,0.0,377.0,0.0
Israel,2025-W38,0.0,0.0,377.0,0.0
Israel,2025-W39,0.0,0.0,377.0,0.0
Israel,2025-W40,0.0,0.0,377.0,0.0
Israel,2025-W41,0.0,0.0,377.0,0.0
Israel,2025-W42,0.0,0.0,377.0,0.0
Israel,2025-W43,0.0,0.0,377.0,0.0
Israel,2025-W44,0.0,0.0,377.0,0.0
Israel,2025-W45,0.0,0.0,377.0,0.0
Israel,2025-W46,7.0,0.0,384.0,0.0
Israel,2025-W47,0.0,0.0,384.0,0.0
Israel,2025-W48,0.0,0.0,384.0,0.0
Israel,2025-W49,0.0,0.0,384.0,0.0
Israel,2025-W50,0.0,0.0,384.0,0.0
Israel,2025-W51,0.0,0.0,384.0,0.0
Israel,2025-W52,0.0,0.0,384.0,0.0
Italy,2022-W20,3.0,0.0,3.0,0.0
Italy,2022-W21,5.0,0.0,8.0,0.0
Italy,2022-W22,12.0,0.0,20.0,0.0
Italy,2022-W23,0.0,0.0,20.0,0.0
Italy,2022-W24,51.0,0.0,71.0,0.0
Italy,2022-W25,56.0,0.0,127.0,0.0
Italy,2022-W26,65.0,0.0,192.0,0.0
Italy,2022-W27,63.0,0.0,255.0,0.0
Italy,2022-W28,37.0,0.0,292.0,0.0
Italy,2022-W29,82.0,0.0,374.0,0.0
Italy,2022-W30,52.0,0.0,426.0,0.0
Italy,2022-W31,79.0,0.0,505.0,0.0
Italy,2022-W32,139.0,0.0,644.0,0.0
Italy,2022-W33,45.0,0.0,689.0,0.0
Italy,2022-W34,51.0,0.0,740.0,0.0
Italy,2022-W35,33.0,0.0,773.0,0.0
Italy,2022-W36,32.0,0.0,805.0,0.0
Italy,2022-W37,23.0,0.0,828.0,0.0
Italy,2022-W38,14.0,0.0,842.0,0.0
Italy,2022-W39,8.0,0.0,850.0,0.0
Italy,2022-W40,4.0,0.0,854.0,0.0
Italy,2022-W41,27.0,0.0,881.0,0.0
Italy,2022-W42,9.0,0.0,890.0,0.0
Italy,2022-W43,4.0,0.0,894.0,0.0
Italy,2022-W44,4.0,0.0,898.0,0.0
Italy,2022-W45,17.0,0.0,915.0,0.0
Italy,2022-W46,2.0,0.0,917.0,0.0
Italy,2022-W47,1.0,0.0,918.0,0.0
Italy,2022-W48,3.0,0.0,921.0,0.0
Italy,2022-W49,6.0,0.0,927.0,0.0
Italy,2022-W50,5.0,0.0,932.0,0.0
Italy,2022-W51,4.0,0.0,936.0,0.0
Italy,2022-W52,2.0,0.0,938.0,0.0
Italy,2023-W01,13.0,0.0,951.0,0.0
Italy,2023-W02,0.0,0.0,951.0,0.0
Italy,2023-W03,3.0,0.0,954.0,0.0
Italy,2023-W04,0.0,0.0,954.0,0.0
Italy,2023-W05,1.0,0.0,955.0,0.0
Italy,2023-W06,2.0,0.0,957.0,0.0
Italy,2023-W07,0.0,0.0,957.0,0.0
Italy,2023-W08,0.0,0.0,957.0,0.0
Italy,2023-W09,0.0,0.0,957.0,0.0
Italy,2023-W10,0.0,0.0,957.0,0.0
Italy,2023-W11,0.0,0.0,957.0,0.0
Italy,2023-W12,0.0,0.0,957.0,0.0
Italy,2023-W13,0.0,0.0,957.0,0.0
Italy,2023-W14,0.0,0.0,957.0,0.0
Italy,2023-W15,0.0,0.0,957.0,0.0
Italy,2023-W16,0.0,0.0,957.0,0.0
Italy,2023-W17,0.0,0.0,957.0,0.0
Italy,2023-W18,0.0,0.0,957.0,0.0
Italy,2023-W19,0.0,0.0,957.0,0.0
Italy,2023-W20,0.0,0.0,957.0,0.0
Italy,2023-W21,0.0,0.0,957.0,0.0
Italy,2023-W22,0.0,0.0,957.0,0.0
Italy,2023-W23,0.0,0.0,957.0,0.0
Italy,2023-W24,0.0,0.0,957.0,0.0
Italy,2023-W25,0.0,0.0,957.0,0.0
Italy,2023-W26,0.0,0.0,957.0,0.0
Italy,2023-W27,0.0,0.0,957.0,0.0
Italy,2023-W28,0.0,0.0,957.0,0.0
Italy,2023-W29,0.0,0.0,957.0,0.0
Italy,2023-W30,0.0,0.0,957.0,0.0
Italy,2023-W31,0.0,0.0,957.0,0.0
Italy,2023-W32,1.0,0.0,958.0,0.0
Italy,2023-W33,0.0,0.0,958.0,0.0
Italy,2023-W34,0.0,0.0,958.0,0.0
Italy,2023-W35,0.0,0.0,958.0,0.0
Italy,2023-W36,2.0,0.0,960.0,0.0
Italy,2023-W37,0.0,0.0,960.0,0.0
Italy,2023-W38,0.0,0.0,960.0,0.0
Italy,2023-W39,3.0,0.0,963.0,0.0
Italy,2023-W40,0.0,0.0,963.0,0.0
Italy,2023-W41,0.0,0.0,963.0,0.0
Italy,2023-W42,0.0,0.0,963.0,0.0
Italy,2023-W43,0.0,0.0,963.0,0.0
Italy,2023-W44,3.0,0.0,966.0,0.0
Italy,2023-W45,0.0,0.0,966.0,0.0
Italy,2023-W46,0.0,0.0,966.0,0.0
Italy,2023-W47,0.0,0.0,966.0,0.0
Italy,2023-W48,6.0,0.0,972.0,0.0
Italy,2023-W49,0.0,0.0,972.0,0.0
Italy,2023-W50,0.0,0.0,972.0,0.0
Italy,2023-W51,0.0,0.0,972.0,0.0
Italy,2023-W52,17.0,0.0,989.0,0.0
Italy,2024-W01,0.0,0.0,989.0,0.0
Italy,2024-W02,0.0,0.0,989.0,0.0
Italy,2024-W03,0.0,0.0,989.0,0.0
Italy,2024-W04,0.0,0.0,989.0,0.0
Italy,2024-W05,26.0,0.0,1015.0,0.0
Italy,2024-W06,0.0,0.0,1015.0,0.0
Italy,2024-W07,0.0,0.0,1015.0,0.0
Italy,2024-W08,0.0,0.0,1015.0,0.0
Italy,2024-W09,13.0,0.0,1028.0,0.0
Italy,2024-W10,0.0,0.0,1028.0,0.0
Italy,2024-W11,0.0,0.0,1028.0,0.0
Italy,2024-W12,0.0,0.0,1028.0,0.0
Italy,2024-W13,14.0,0.0,1042.0,0.0
Italy,2024-W14,0.0,0.0,1042.0,0.0
Italy,2024-W15,0.0,0.0,1042.0,0.0
Italy,2024-W16,0.0,0.0,1042.0,0.0
Italy,2024-W17,0.0,0.0,1042.0,0.0
Italy,2024-W18,1.0,0.0,1043.0,0.0
Italy,2024-W19,0.0,0.0,1043.0,0.0
Italy,2024-W20,0.0,0.0,1043.0,0.0
Italy,2024-W21,0.0,0.0,1043.0,0.0
Italy,2024-W22,4.0,0.0,1047.0,0.0
Italy,2024-W23,0.0,0.0,1047.0,0.0
Italy,2024-W24,0.0,0.0,1047.0,0.0
Italy,2024-W25,0.0,0.0,1047.0,0.0
Italy,2024-W26,2.0,0.0,1049.0,0.0
Italy,2024-W27,0.0,0.0,1049.0,0.0
Italy,2024-W28,0.0,0.0,1049.0,0.0
Italy,2024-W29,0.0,0.0,1049.0,0.0
Italy,2024-W30,0.0,0.0,1049.0,0.0
Italy,2024-W31,7.0,0.0,1056.0,0.0
Italy,2024-W32,0.0,0.0,1056.0,0.0
Italy,2024-W33,0.0,0.0,1056.0,0.0
Italy,2024-W34,0.0,0.0,1056.0,0.0
Italy,2024-W35,1.0,0.0,1057.0,0.0
Italy,2024-W36,0.0,0.0,1057.0,0.0
Italy,2024-W37,0.0,0.0,1057.0,0.0
Italy,2024-W38,0.0,0.0,1057.0,0.0
Italy,2024-W39,0.0,0.0,1057.0,0.0
Italy,2024-W40,5.0,0.0,1062.0,0.0
Italy,2024-W41,0.0,0.0,1062.0,0.0
Italy,2024-W42,0.0,0.0,1062.0,0.0
Italy,2024-W43,0.0,0.0,1062.0,0.0
Italy,2024-W44,10.0,0.0,1072.0,0.0
Italy,2024-W45,0.0,0.0,1072.0,0.0
Italy,2024-W46,0.0,0.0,1072.0,0.0
Italy,2024-W47,0.0,0.0,1072.0,0.0
Italy,2024-W48,7.0,0.0,1079.0,0.0
Italy,2024-W49,0.0,0.0,1079.0,0.0
Italy,2024-W50,0.0,0.0,1079.0,0.0
Italy,2024-W51,0.0,0.0,1079.0,0.0
Italy,2024-W52,0.0,0.0,1079.0,0.0
Italy,2025-W01,8.0,0.0,1087.0,0.0
Italy,2025-W02,22.0,0.0,1109.0,0.0
Italy,2025-W03,0.0,0.0,1109.0,0.0
Italy,2025-W04,0.0,0.0,1109.0,0.0
Italy,2025-W05,0.0,0.0,1109.0,0.0
Italy,2025-W06,0.0,0.0,1109.0,0.0
Italy,2025-W07,0.0,0.0,1109.0,0.0
Italy,2025-W08,0.0,0.0,1109.0,0.0
Italy,2025-W09,14.0,0.0,1123.0,0.0
Italy,2025-W10,0.0,0.0,1123.0,0.0
Italy,2025-W11,0.0,0.0,1123.0,0.0
Italy,2025-W12,0.0,0.0,1123.0,0.0
Italy,2025-W13,0.0,0.0,1123.0,0.0
Italy,2025-W14,25.0,0.0,1148.0,0.0
Italy,2025-W15,0.0,0.0,1148.0,0.0
Italy,2025-W16,0.0,0.0,1148.0,0.0
Italy,2025-W17,0.0,0.0,1148.0,0.0
Italy,2025-W18,12.0,0.0,1160.0,0.0
Italy,2025-W19,0.0,0.0,1160.0,0.0
Italy,2025-W20,11.0,0.0,1171.0,0.0
Italy,2025-W21,0.0,0.0,1171.0,0.0
Italy,2025-W22,0.0,0.0,1171.0,0.0
Italy,2025-W23,0.0,0.0,1171.0,0.0
Italy,2025-W24,8.0,0.0,1179.0,0.0
Italy,2025-W25,0.0,0.0,1179.0,0.0
Italy,2025-W26,0.0,0.0,1179.0,0.0
Italy,2025-W27,0.0,0.0,1179.0,0.0
Italy,2025-W28,0.0,0.0,1179.0,0.0
Italy,2025-W29,0.0,0.0,1179.0,0.0
Italy,2025-W30,0.0,0.0,1179.0,0.0
Italy,2025-W31,0.0,0.0,1179.0,0.0
Italy,2025-W32,0.0,0.0,1179.0,0.0
Italy,2025-W33,0.0,0.0,1179.0,0.0
Italy,2025-W34,0.0,0.0,1179.0,0.0
Italy,2025-W35,0.0,0.0,1179.0,0.0
Italy,2025-W36,0.0,0.0,1179.0,0.0
Italy,2025-W37,54.0,0.0,1233.0,0.0
Italy,2025-W38,0.0,0.0,1233.0,0.0
Italy,2025-W39,0.0,0.0,1233.0,0.0
Italy,2025-W40,0.0,0.0,1233.0,0.0
Italy,2025-W41,0.0,0.0,1233.0,0.0
Italy,2025-W42,0.0,0.0,1233.0,0.0
Italy,2025-W43,0.0,0.0,1233.0,0.0
Italy,2025-W44,0.0,0.0,1233.0,0.0
Italy,2025-W45,0.0,0.0,1233.0,0.0
Italy,2025-W46,61.0,0.0,1294.0,0.0
Italy,2025-W47,0.0,0.0,1294.0,0.0
Italy,2025-W48,0.0,0.0,1294.0,0.0
Italy,2025-W49,0.0,0.0,1294.0,0.0
Italy,2025-W50,0.0,0.0,1294.0,0.0
Italy,2025-W51,0.0,0.0,1294.0,0.0
Italy,2025-W52,11.0,0.0,1305.0,0.0
Jamaica,2022-W27,1.0,0.0,1.0,0.0
Jamaica,2022-W28,0.0,0.0,1.0,0.0
Jamaica,2022-W29,1.0,0.0,2.0,0.0
Jamaica,2022-W30,0.0,0.0,2.0,0.0
Jamaica,2022-W31,2.0,0.0,4.0,0.0
Jamaica,2022-W32,0.0,0.0,4.0,0.0
Jamaica,2022-W33,2.0,0.0,6.0,0.0
Jamaica,2022-W34,2.0,0.0,8.0,0.0
Jamaica,2022-W35,5.0,0.0,13.0,0.0
Jamaica,2022-W36,0.0,0.0,13.0,0.0
Jamaica,2022-W37,1.0,0.0,14.0,0.0
Jamaica,2022-W38,0.0,0.0,14.0,0.0
Jamaica,2022-W39,0.0,0.0,14.0,0.0
Jamaica,2022-W40,0.0,0.0,14.0,0.0
Jamaica,2022-W41,1.0,0.0,15.0,0.0
Jamaica,2022-W42,1.0,0.0,16.0,0.0
Jamaica,2022-W43,0.0,0.0,16.0,0.0
Jamaica,2022-W44,1.0,0.0,17.0,0.0
Jamaica,2022-W45,1.0,0.0,18.0,0.0
Jamaica,2022-W46,0.0,0.0,18.0,0.0
Jamaica,2022-W47,0.0,0.0,18.0,0.0
Jamaica,2022-W48,0.0,0.0,18.0,0.0
Jamaica,2022-W49,0.0,0.0,18.0,0.0
Jamaica,2022-W50,0.0,0.0,18.0,0.0
Jamaica,2022-W51,0.0,0.0,18.0,0.0
Jamaica,2022-W52,0.0,0.0,18.0,0.0
Jamaica,2023-W01,0.0,0.0,18.0,0.0
Jamaica,2023-W02,0.0,0.0,18.0,0.0
Jamaica,2023-W03,0.0,0.0,18.0,0.0
Jamaica,2023-W04,0.0,0.0,18.0,0.0
Jamaica,2023-W05,0.0,0.0,18.0,0.0
Jamaica,2023-W06,0.0,0.0,18.0,0.0
Jamaica,2023-W07,0.0,0.0,18.0,0.0
Jamaica,2023-W08,1.0,0.0,19.0,0.0
Jamaica,2023-W09,0.0,0.0,19.0,0.0
Jamaica,2023-W10,1.0,0.0,20.0,0.0
Jamaica,2023-W11,1.0,0.0,21.0,0.0
Jamaica,2023-W12,0.0,0.0,21.0,0.0
Jamaica,2023-W13,0.0,0.0,21.0,0.0
Jamaica,2023-W14,0.0,0.0,21.0,0.0
Jamaica,2023-W15,0.0,0.0,21.0,0.0
Jamaica,2023-W16,0.0,0.0,21.0,0.0
Jamaica,2023-W17,0.0,0.0,21.0,0.0
Jamaica,2023-W18,0.0,0.0,21.0,0.0
Jamaica,2023-W19,0.0,0.0,21.0,0.0
Jamaica,2023-W20,0.0,0.0,21.0,0.0
Jamaica,2023-W21,0.0,0.0,21.0,0.0
Jamaica,2023-W22,0.0,0.0,21.0,0.0
Jamaica,2023-W23,0.0,0.0,21.0,0.0
Jamaica,2023-W24,0.0,0.0,21.0,0.0
Jamaica,2023-W25,0.0,0.0,21.0,0.0
Jamaica,2023-W26,0.0,0.0,21.0,0.0
Jamaica,2023-W27,0.0,0.0,21.0,0.0
Jamaica,2023-W28,0.0,0.0,21.0,0.0
Jamaica,2023-W29,0.0,0.0,21.0,0.0
Jamaica,2023-W30,0.0,0.0,21.0,0.0
Jamaica,2023-W31,0.0,0.0,21.0,0.0
Jamaica,2023-W32,0.0,0.0,21.0,0.0
Jamaica,2023-W33,0.0,0.0,21.0,0.0
Jamaica,2023-W34,0.0,0.0,21.0,0.0
Jamaica,2023-W35,0.0,0.0,21.0,0.0
Jamaica,2023-W36,0.0,0.0,21.0,0.0
Jamaica,2023-W37,0.0,0.0,21.0,0.0
Jamaica,2023-W38,0.0,0.0,21.0,0.0
Jamaica,2023-W39,0.0,0.0,21.0,0.0
Jamaica,2023-W40,0.0,0.0,21.0,0.0
Jamaica,2023-W41,0.0,0.0,21.0,0.0
Jamaica,2023-W42,0.0,0.0,21.0,0.0
Jamaica,2023-W43,0.0,0.0,21.0,0.0
Jamaica,2023-W44,0.0,0.0,21.0,0.0
Jamaica,2023-W45,0.0,0.0,21.0,0.0
Jamaica,2023-W46,0.0,0.0,21.0,0.0
Jamaica,2023-W47,0.0,0.0,21.0,0.0
Jamaica,2023-W48,0.0,0.0,21.0,0.0
Jamaica,2023-W49,0.0,0.0,21.0,0.0
Jamaica,2023-W50,0.0,0.0,21.0,0.0
Jamaica,2023-W51,0.0,0.0,21.0,0.0
Jamaica,2023-W52,0.0,0.0,21.0,0.0
Jamaica,2024-W01,0.0,0.0,21.0,0.0
Jamaica,2024-W02,0.0,0.0,21.0,0.0
Jamaica,2024-W03,0.0,0.0,21.0,0.0
Jamaica,2024-W04,0.0,0.0,21.0,0.0
Jamaica,2024-W05,0.0,0.0,21.0,0.0
Jamaica,2024-W06,0.0,0.0,21.0,0.0
Jamaica,2024-W07,0.0,0.0,21.0,0.0
Jamaica,2024-W08,0.0,0.0,21.0,0.0
Jamaica,2024-W09,0.0,0.0,21.0,0.0
Jamaica,2024-W10,0.0,0.0,21.0,0.0
Jamaica,2024-W11,0.0,0.0,21.0,0.0
Jamaica,2024-W12,0.0,0.0,21.0,0.0
Jamaica,2024-W13,0.0,0.0,21.0,0.0
Jamaica,2024-W14,0.0,0.0,21.0,0.0
Jamaica,2024-W15,0.0,0.0,21.0,0.0
Jamaica,2024-W16,0.0,0.0,21.0,0.0
Jamaica,2024-W17,0.0,0.0,21.0,0.0
Jamaica,2024-W18,0.0,0.0,21.0,0.0
Jamaica,2024-W19,0.0,0.0,21.0,0.0
Jamaica,2024-W20,0.0,0.0,21.0,0.0
Jamaica,2024-W21,0.0,0.0,21.0,0.0
Jamaica,2024-W22,0.0,0.0,21.0,0.0
Jamaica,2024-W23,0.0,0.0,21.0,0.0
Jamaica,2024-W24,0.0,0.0,21.0,0.0
Jamaica,2024-W25,0.0,0.0,21.0,0.0
Jamaica,2024-W26,0.0,0.0,21.0,0.0
Jamaica,2024-W27,0.0,0.0,21.0,0.0
Jamaica,2024-W28,0.0,0.0,21.0,0.0
Jamaica,2024-W29,0.0,0.0,21.0,0.0
Jamaica,2024-W30,0.0,0.0,21.0,0.0
Jamaica,2024-W31,0.0,0.0,21.0,0.0
Jamaica,2024-W32,0.0,0.0,21.0,0.0
Jamaica,2024-W33,0.0,0.0,21.0,0.0
Jamaica,2024-W34,0.0,0.0,21.0,0.0
Jamaica,2024-W35,0.0,0.0,21.0,0.0
Jamaica,2024-W36,0.0,0.0,21.0,0.0
Jamaica,2024-W37,0.0,0.0,21.0,0.0
Jamaica,2024-W38,0.0,0.0,21.0,0.0
Jamaica,2024-W39,0.0,0.0,21.0,0.0
Jamaica,2024-W40,0.0,0.0,21.0,0.0
Jamaica,2024-W41,0.0,0.0,21.0,0.0
Jamaica,2024-W42,0.0,0.0,21.0,0.0
Jamaica,2024-W43,0.0,0.0,21.0,0.0
Jamaica,2024-W44,0.0,0.0,21.0,0.0
Jamaica,2024-W45,0.0,0.0,21.0,0.0
Jamaica,2024-W46,0.0,0.0,21.0,0.0
Jamaica,2024-W47,0.0,0.0,21.0,0.0
Jamaica,2024-W48,0.0,0.0,21.0,0.0
Jamaica,2024-W49,0.0,0.0,21.0,0.0
Jamaica,2024-W50,0.0,0.0,21.0,0.0
Jamaica,2024-W51,0.0,0.0,21.0,0.0
Jamaica,2024-W52,0.0,0.0,21.0,0.0
Jamaica,2025-W01,0.0,0.0,21.0,0.0
Jamaica,2025-W02,0.0,0.0,21.0,0.0
Jamaica,2025-W03,0.0,0.0,21.0,0.0
Jamaica,2025-W04,0.0,0.0,21.0,0.0
Jamaica,2025-W05,0.0,0.0,21.0,0.0
Jamaica,2025-W06,0.0,0.0,21.0,0.0
Jamaica,2025-W07,0.0,0.0,21.0,0.0
Jamaica,2025-W08,0.0,0.0,21.0,0.0
Jamaica,2025-W09,0.0,0.0,21.0,0.0
Jamaica,2025-W10,0.0,0.0,21.0,0.0
Jamaica,2025-W11,0.0,0.0,21.0,0.0
Jamaica,2025-W12,0.0,0.0,21.0,0.0
Jamaica,2025-W13,0.0,0.0,21.0,0.0
Jamaica,2025-W14,0.0,0.0,21.0,0.0
Jamaica,2025-W15,0.0,0.0,21.0,0.0
Jamaica,2025-W16,1.0,0.0,22.0,0.0
Jamaica,2025-W17,0.0,0.0,22.0,0.0
Jamaica,2025-W18,0.0,0.0,22.0,0.0
Jamaica,2025-W19,0.0,0.0,22.0,0.0
Jamaica,2025-W20,0.0,0.0,22.0,0.0
Jamaica,2025-W21,0.0,0.0,22.0,0.0
Jamaica,2025-W22,0.0,0.0,22.0,0.0
Jamaica,2025-W23,0.0,0.0,22.0,0.0
Jamaica,2025-W24,0.0,0.0,22.0,0.0
Jamaica,2025-W25,0.0,0.0,22.0,0.0
Jamaica,2025-W26,0.0,0.0,22.0,0.0
Jamaica,2025-W27,0.0,0.0,22.0,0.0
Jamaica,2025-W28,0.0,0.0,22.0,0.0
Jamaica,2025-W29,0.0,0.0,22.0,0.0
Jamaica,2025-W30,0.0,0.0,22.0,0.0
Jamaica,2025-W31,0.0,0.0,22.0,0.0
Jamaica,2025-W32,0.0,0.0,22.0,0.0
Jamaica,2025-W33,0.0,0.0,22.0,0.0
Jamaica,2025-W34,0.0,0.0,22.0,0.0
Jamaica,2025-W35,0.0,0.0,22.0,0.0
Jamaica,2025-W36,0.0,0.0,22.0,0.0
Jamaica,2025-W37,0.0,0.0,22.0,0.0
Jamaica,2025-W38,0.0,0.0,22.0,0.0
Jamaica,2025-W39,0.0,0.0,22.0,0.0
Jamaica,2025-W40,0.0,0.0,22.0,0.0
Jamaica,2025-W41,0.0,0.0,22.0,0.0
Jamaica,2025-W42,0.0,0.0,22.0,0.0
Jamaica,2025-W43,0.0,0.0,22.0,0.0
Jamaica,2025-W44,0.0,0.0,22.0,0.0
Jamaica,2025-W45,0.0,0.0,22.0,0.0
Jamaica,2025-W46,0.0,0.0,22.0,0.0
Jamaica,2025-W47,0.0,0.0,22.0,0.0
Jamaica,2025-W48,0.0,0.0,22.0,0.0
Jamaica,2025-W49,0.0,0.0,22.0,0.0
Jamaica,2025-W50,0.0,0.0,22.0,0.0
Jamaica,2025-W51,0.0,0.0,22.0,0.0
Jamaica,2025-W52,0.0,0.0,22.0,0.0
Jamaica,2026-W01,0.0,0.0,22.0,0.0
Japan,2022-W17,0.0,0.0,0.0,0.0
Japan,2022-W18,0.0,0.0,0.0,0.0
Japan,2022-W19,0.0,0.0,0.0,0.0
Japan,2022-W20,0.0,0.0,0.0,0.0
Japan,2022-W21,0.0,0.0,0.0,0.0
Japan,2022-W22,0.0,0.0,0.0,0.0
Japan,2022-W23,0.0,0.0,0.0,0.0
Japan,2022-W24,0.0,0.0,0.0,0.0
Japan,2022-W25,0.0,0.0,0.0,0.0
Japan,2022-W26,0.0,0.0,0.0,0.0
Japan,2022-W27,0.0,0.0,0.0,0.0
Japan,2022-W28,0.0,0.0,0.0,0.0
Japan,2022-W29,0.0,0.0,0.0,0.0
Japan,2022-W30,2.0,0.0,2.0,0.0
Japan,2022-W31,1.0,0.0,3.0,0.0
Japan,2022-W32,1.0,0.0,4.0,0.0
Japan,2022-W33,0.0,0.0,4.0,0.0
Japan,2022-W34,0.0,0.0,4.0,0.0
Japan,2022-W35,0.0,0.0,4.0,0.0
Japan,2022-W36,0.0,0.0,4.0,0.0
Japan,2022-W37,0.0,0.0,4.0,0.0
Japan,2022-W38,1.0,0.0,5.0,0.0
Japan,2022-W39,1.0,0.0,6.0,0.0
Japan,2022-W40,1.0,0.0,7.0,0.0
Japan,2022-W41,0.0,0.0,7.0,0.0
Japan,2022-W42,0.0,0.0,7.0,0.0
Japan,2022-W43,0.0,0.0,7.0,0.0
Japan,2022-W44,0.0,0.0,7.0,0.0
Japan,2022-W45,0.0,0.0,7.0,0.0
Japan,2022-W46,0.0,0.0,7.0,0.0
Japan,2022-W47,0.0,0.0,7.0,0.0
Japan,2022-W48,0.0,0.0,7.0,0.0
Japan,2022-W49,0.0,0.0,7.0,0.0
Japan,2022-W50,0.0,0.0,7.0,0.0
Japan,2022-W51,1.0,0.0,8.0,0.0
Japan,2022-W52,0.0,0.0,8.0,0.0
Japan,2023-W01,0.0,0.0,8.0,0.0
Japan,2023-W02,0.0,0.0,8.0,0.0
Japan,2023-W03,1.0,0.0,9.0,0.0
Japan,2023-W04,2.0,0.0,11.0,0.0
Japan,2023-W05,7.0,0.0,18.0,0.0
Japan,2023-W06,1.0,0.0,19.0,0.0
Japan,2023-W07,1.0,0.0,20.0,0.0
Japan,2023-W08,2.0,0.0,22.0,0.0
Japan,2023-W09,5.0,0.0,27.0,0.0
Japan,2023-W10,4.0,0.0,31.0,0.0
Japan,2023-W11,15.0,0.0,46.0,0.0
Japan,2023-W12,17.0,0.0,63.0,0.0
Japan,2023-W13,19.0,0.0,82.0,0.0
Japan,2023-W14,14.0,0.0,96.0,0.0
Japan,2023-W15,12.0,0.0,108.0,0.0
Japan,2023-W16,2.0,0.0,110.0,0.0
Japan,2023-W17,11.0,0.0,121.0,0.0
Japan,2023-W18,6.0,0.0,127.0,0.0
Japan,2023-W19,22.0,0.0,149.0,0.0
Japan,2023-W20,0.0,0.0,149.0,0.0
Japan,2023-W21,14.0,0.0,163.0,0.0
Japan,2023-W22,6.0,0.0,169.0,0.0
Japan,2023-W23,12.0,0.0,181.0,0.0
Japan,2023-W24,4.0,0.0,185.0,0.0
Japan,2023-W25,1.0,0.0,186.0,0.0
Japan,2023-W26,0.0,0.0,186.0,0.0
Japan,2023-W27,2.0,0.0,188.0,0.0
Japan,2023-W28,3.0,0.0,191.0,0.0
Japan,2023-W29,2.0,0.0,193.0,0.0
Japan,2023-W30,0.0,0.0,193.0,0.0
Japan,2023-W31,1.0,0.0,194.0,0.0
Japan,2023-W32,0.0,0.0,194.0,0.0
Japan,2023-W33,1.0,0.0,195.0,0.0
Japan,2023-W34,0.0,0.0,195.0,0.0
Japan,2023-W35,0.0,0.0,195.0,0.0
Japan,2023-W36,0.0,0.0,195.0,0.0
Japan,2023-W37,1.0,0.0,196.0,0.0
Japan,2023-W38,8.0,0.0,204.0,0.0
Japan,2023-W39,2.0,0.0,206.0,0.0
Japan,2023-W40,2.0,0.0,208.0,0.0
Japan,2023-W41,2.0,0.0,210.0,0.0
Japan,2023-W42,2.0,0.0,212.0,0.0
Japan,2023-W43,1.0,0.0,213.0,0.0
Japan,2023-W44,0.0,0.0,213.0,0.0
Japan,2023-W45,5.0,0.0,218.0,0.0
Japan,2023-W46,4.0,0.0,222.0,0.0
Japan,2023-W47,3.0,0.0,225.0,0.0
Japan,2023-W48,1.0,0.0,226.0,0.0
Japan,2023-W49,1.0,0.0,227.0,0.0
Japan,2023-W50,2.0,1.0,229.0,1.0
Japan,2023-W51,3.0,0.0,232.0,1.0
Japan,2023-W52,0.0,0.0,232.0,1.0
Japan,2024-W01,0.0,0.0,232.0,1.0
Japan,2024-W02,1.0,0.0,233.0,1.0
Japan,2024-W03,1.0,0.0,234.0,1.0
Japan,2024-W04,0.0,0.0,234.0,1.0
